x1,x2,x3,x4
0.25686780877528,-0.39329036523678385,-1.8557464619371735,-0.7048787290192189
-1.722185313336003,0.37299230849145387,-2.3240870663043744,0.578842775190661
-2.2750436425665486,0.9525883789696951,-1.1197065716120354,1.552470976653944
0.8022303168143207,-0.524024033089951,0.8925197065979998,0.7150780392255804
0.13541584719052885,-0.02908150973936762,0.1343425595800199,-0.08133050438654682
-0.5655571862675794,0.40150330562674613,1.6745696071514393,-0.27721236127717463
0.4952166404414431,0.07445318822756897,0.6623950692124501,-0.7296311712217638
-0.4524250163862482,1.0855978352167286,0.7491875538926687,-1.2090091390921556
-0.12332365427819834,1.7646574996019122,2.329392760263034,-1.1996845154389515
-0.07288232120375886,-2.9159843594133776,-14.493123140584052,3.261777761085872
1.7076351629846782,0.2821586672602883,2.948621499893295,0.9715865938768332
1.0829812807249943,-0.3744046302164968,0.4427646609139503,0.5815339173256812
-0.4134541759972039,0.0065173987075271295,0.2586933239190651,0.5113356095587316
-0.41370476877948353,-0.03050243396669612,-0.8624479332790584,0.1110746724578618
-0.11992799133748097,-0.926368656562792,-0.8316429486797255,0.3828277568151869
-3.4005252070466843,-1.6272019383865621,-7.3433899524123465,7.988168506916405
-0.3404815022986455,-2.2803859987909467,-6.119009814484174,2.1475305226164516
1.653424616397785,-0.17746403867698013,1.4825809085151722,2.1202917464799635
0.7978120534243947,0.5717081123902366,0.23369201725134625,-0.823194069104271
0.05151029132663623,0.5155436872204316,-0.1436156024982993,-2.432514701903621
-0.02082599404595833,0.8345144440008617,0.3982395199073048,0.17575825501237996
1.5624095992757034,0.033904487035146286,0.37878146796502543,1.1663489312998334
0.14582167015152958,0.3132587046509381,-2.0871346227848093,-1.1337604523190197
1.5338859354908096,-0.7605568096623948,1.3678833217982929,2.4375794874834025
3.8636421433002828,-0.061095720994268916,3.018131616348862,7.217703443141848
-1.9057896523583508,0.20319054772864034,-2.234508331425889,2.5100811552623505
-1.0176566657270412,0.07377157282817572,-0.5488791452025336,0.7694613168143853
0.5225355423561009,-0.8236561280195154,-0.19162091502391526,-1.071386927579527
-0.973852746919744,0.9348834700855565,0.031147469045191944,-0.29741221913490823
-0.26888227141299337,-0.024840376049371858,-0.3750009027196575,1.0094218883344859
-0.3611627975441394,1.230520597750066,0.5533230857634943,-1.6244318671882823
0.07614524642099361,0.2116731427149528,0.6262530044840257,1.3862354560060914
-1.619462646982683,0.005485172180817055,-1.005741690392795,1.4510250573143881
-0.07297797276756467,-0.05346853656694387,-0.931420955381262,-0.6913263695710085
0.08306408065672848,-0.1858765450060698,-0.08521284761493253,1.2444276455308292
-1.0140283559027192,0.7397381535195836,0.0999047949673143,0.08714015598948255
-0.2697469611777733,0.20580226311183553,2.010461552743033,-1.9535466131432488
0.00646662470228818,0.6259849073777488,2.454868696287969,-1.2971156357947184
-0.35192363070054383,0.2603488691397593,-0.29473813528164217,1.5451860880470893
-0.12693859685868064,-0.6533413989143549,-1.8371785687714348,-0.16440575210294672
-0.13250330107855676,-1.3452073014711035,-2.359940378105203,0.4064772248663766
-1.1869774724453954,-1.0972726315849055,0.9397473174795299,2.188474206675717
0.13687891123905446,-0.05690159330751957,1.7069052162100786,0.5795009593505716
-1.350424331020522,0.21353286899292304,-1.866775008288831,-0.4159388730717206
0.12416151267002401,0.2589796943877196,-0.020674891089420555,-1.5101961154877879
-1.2708948198149546,-0.5710626900702445,-2.509456907261613,2.6367096603013245
0.05761412463038051,-0.9261627524475037,0.4313768476921282,1.1380178264447935
0.8549716784039354,0.375998457439062,0.5647133289146997,-0.22818237578852135
-0.38812146563336747,-1.3576977953541403,-1.9028221238222616,5.986410411896891
-1.2719763752659539,-0.16603999815752798,-1.1774660262098378,0.9482665063021506
-0.314512567642973,-0.3026917943778166,-0.39022911017978423,-0.11496904138399622
-0.11575196062312987,0.7317876310223986,-0.21282674641514954,-0.5869531138403058
0.17962610325657458,-1.1966024363007342,-0.6380235577418555,1.4396323998977951
-0.8441528391862712,0.005554767150549324,-1.0490340713258326,1.229200693571475
-3.4209965782463287,-0.3313589590467332,-1.950700294690656,5.938581714518182
0.8194566582713732,0.07793668862989128,2.1743604140827273,-2.5388375942501735
-0.06654892729247547,-0.3840071262220621,0.1549581816735335,-0.4063329182250422
0.11264353325091579,-0.5639474856810238,-1.3672401303907133,0.2539383189407794
0.652626816795064,0.3991130637392178,-0.5773539831465978,0.7747410253521813
0.528626563145159,0.7515488637587942,1.2049162116489935,-1.9401188138443546
0.9099592684159011,-1.0658621711680136,0.9298878178086181,2.2962178560227953
-0.31127450349884656,1.059536760596313,-1.281727011580518,-1.256081424851155
-0.670202527119129,-0.020340365221383494,-1.5335723421562633,-0.8982446694074795
-2.597008102809519,-2.112872201771418,-7.758426460635191,4.745989521226713
-0.1647911143296495,-0.36845653343952106,0.495102391194297,2.368687260383208
0.16938042146567658,-1.2913053580585554,-0.9937975680055425,1.8273476118399126
0.1009444249782425,0.2501212155976772,0.026133715861206247,-0.3332267277267517
1.0021823390091675,0.08482435740081529,1.7473359468677168,0.8929113355934784
0.7536525319703603,-0.03780853398933623,0.06340727435768079,-0.46183018220670125
-0.004916895948750334,1.0990656598516673,0.6973025078711235,-1.044474610766384
-0.9934418008281872,0.0751527076184343,0.8052678097009683,0.7566352717344733
0.000815908651882547,0.41264476938373684,-0.18045300815950316,-1.3299318302114513
1.2913029342240476,-0.5713571827354437,-0.4903406970414985,1.8475482999600208
1.0141846361456681,-0.47099969670006603,0.3059717691484072,-0.09699572702933412
0.30260113227451774,-0.8753777290718944,-0.014503979075868655,1.544043195840491
0.2704324485001533,2.1365107647980603,3.6231372678655456,-3.554951007285556
0.7588191891455451,1.4224857122034187,1.9852711347793168,-1.0066875629488667
0.33129906662545805,-0.13821224417469127,-0.35065502466004644,0.26920863482189133
0.20190160509419605,0.5165478662372484,0.47391507507194963,-2.043255790645903
-0.15467907469203201,0.5920141241976213,-0.8410579990707238,-0.8394240207911108
-0.15865878517879325,-0.1510720117253362,-0.015214419132259988,0.899578950144988
-0.019581806326499442,-0.05601551010134932,-1.1739882052353403,0.2418101569730857
1.0193913678150532,1.5971062405048566,1.42103879517395,-1.2077413584904428
0.23529282581280947,0.263543901342306,0.19241240476319468,-0.9813148587397231
0.7442174861464199,0.0891555413024394,1.6058496673761833,0.49903539074207726
0.0038015631296805536,-1.5522973567122484,-1.7628572621954988,1.5282260534195022
0.05354717265809902,-0.7119543234963827,0.31404345548071666,1.1816131051098635
0.35836893955460064,-0.03762298759749832,0.3087120312132542,-0.322390462508849
0.3485386131865295,-0.5509411989494531,-0.01397733026901432,1.4116691039705542
-0.582215317109988,0.3515391034151099,-0.6875568680306783,-0.5976047342003938
1.3599466723523614,0.45261419662826896,1.5944189179772346,0.9842104854254733
-0.5656564665297653,0.2605560644703945,-0.9853787011491932,-0.6715092848344169
0.2689177351708476,0.18892726506891697,2.0771457160341056,1.0901290072271208
-0.22767674291476583,-0.20613978561579568,0.28603119728952436,0.07619179405392934
-0.4062123140527702,-1.0137645813931955,-0.7528313525306788,-0.48603136668848124
3.041630728778196,0.32493672020911835,4.154458297825391,2.4060764235175465
0.31453671812873446,0.31653375797641886,0.4546953597007804,0.24885720715808834
-0.4015605638685011,-0.5635078215644371,-0.9261822837144069,1.0893543976308626
0.4283857468658468,1.0227054268163949,0.39999253594566964,1.0170524027358405
0.49766739585602665,1.4175911163348507,1.1026061410386885,-1.6388079700092444
-0.2266755028063547,1.4004746554893954,-0.11092854544872766,-1.4828308835407198
1.4229648418599201,0.00817497338979009,-1.946554006271006,1.1666165199168022
1.977349179256703,0.34707669990696455,2.5683652218864674,2.8595907260263425
-0.44780027058641847,-0.49855501499196625,-0.8530372634655354,-0.2635552160502209
0.4375153953558341,-0.0676475828967004,0.04926273083092586,0.36427411285963074
-0.6412281632444496,0.17801584960649405,0.9213278065140027,0.6554827659815295
-0.585620087919396,0.25560283635764364,-0.795115746181677,0.9307574069644549
0.5572674203911333,-1.5901355273327784,-2.0190781412820513,2.7719198281410815
1.5635584627320984,0.09716138164643898,1.405587828670085,-0.34923359815667565
-0.005721297373079537,0.46255476473360413,0.06370728110299077,-0.013748067660849295
-0.3288862882618047,-0.8664927010991219,-0.8494528280374334,-0.2497827004347689
-0.4041916599680764,0.6362077348446951,1.3820944374138668,-0.6954326687567438
-0.06856688486939266,-0.2199260458386634,1.801664180542926,-0.3408297515829495
0.23283894323657475,2.5258643327297325,10.21791142400931,-3.736408155044214
1.286955686173056,0.6363375520316598,2.053083142464687,-0.14612350199827784
0.4831465845374577,0.22799797523497103,0.6458913006288172,-0.2223299447377406
1.0065391151744445,-0.007445973521747029,-0.6450690284797393,0.47468174319411244
0.515571326462389,0.3595457998819082,0.649501268056964,-0.9259080420610327
