x1,x2,x3
0.7791040841000059,-0.4544966366066047,1
0.18230448341309943,0.587268520410811,2
0.31208882508298774,-0.7312422027751422,1
0.8855734816218241,-0.9257370485249075,0
0.6878653621627342,-0.7705344609491782,1
0.30573829248095097,-0.2914882267982718,1
0.7435323780978103,-0.6965938679236373,3
0.23567426734862593,-0.23434854495143537,1
0.43135518423465935,-0.04141370875030674,3
0.24382733012684094,-0.2204902281098832,3
0.7241656274269342,-1.5728542285747356,1
0.6545422570291592,-0.18524450432302428,2
0.25815972342753174,-0.3628673590074583,1
0.3989070144009782,-1.1806910528235832,3
0.22857157018289886,-0.38404123675054247,1
0.2586215140355161,0.4932735296919614,3
0.22717114224220408,-0.1969598038819241,3
0.7387758252991934,-0.25151663108014405,1
0.7220397913630657,-0.2723899622902706,1
0.738458366984825,-0.17809272384721836,1
0.206473310933088,0.26978972284332825,1
0.7243659053496078,0.06285083596700147,2
0.7982044753466062,-0.5455525277254957,0
0.7210247320233527,-0.4742430936202521,1
0.6159701120051368,-0.3160485172853646,0
0.057300471246417684,-0.42057337791291455,1
0.4118843466526795,-0.6567597493693607,1
0.6929052040418736,-0.6383343451950454,3
0.25482975294005,-0.04880135222777813,1
0.2551082144419366,-0.06901894717382795,1
0.30984488088378076,-0.1583309998083957,3
0.7536712575845993,-0.4361775328753786,3
0.3874623520453926,-0.20672920535068906,1
0.250799863492877,-0.22104076462399344,1
0.6857353844348025,-0.7488868810852913,1
0.2812701348132706,-0.047570506156448075,2
0.3165889309721632,0.05259700721727889,1
0.6565221202161537,0.23246520583986285,2
0.18276325221842765,0.0916939454937655,1
0.17584676228538865,-0.23058992998893374,1
0.2590465944104792,-1.0015333995855547,2
0.22707507172273358,0.18404693635546918,1
0.7172981587739936,-0.29767928934091537,0
0.23827555499029085,-0.058167354455864115,0
0.8272318927625184,-0.35859414733384537,1
0.14845045543212687,-0.5224272252621573,2
0.7355303041755841,-0.29327004837186077,2
0.7076375916458484,0.10501339814183627,3
0.32292074431466294,0.20444607214524932,0
0.326222268015785,0.07037269023362028,2
0.25671398499144266,0.04378400577392403,3
0.2140911408558855,-0.021565385308350515,0
0.7962928833505446,-0.45253592726948655,1
0.22500979535101429,-0.37537800240749564,1
0.3644745213273714,-0.09126270556880076,1
0.7252721554523224,-0.05742844317473432,1
0.11674425356598112,-0.42858897352929287,0
0.7133103122170018,-0.059999087792927196,1
0.7502191918636176,-0.7018175895628562,1
0.7634838072482214,0.8606188564428432,1
0.7620491281835101,-0.21275396045281916,1
0.21516222320737016,-0.06405603281895285,1
0.3068504991675766,0.085782044280441,2
0.22827902061994926,-0.04825416619645452,1
0.1805755736283846,0.2458773999163284,3
0.7105195948627845,-0.728621698689583,3
0.8151206079977694,-0.3633482183293215,2
0.7601689139449862,0.5225965022985518,2
0.674325691480372,-0.3082755286511285,1
0.1126712549978619,-0.325971214388593,0
0.24301727253661218,-0.04500497663276702,3
0.7848225766079479,0.5264201920417717,1
0.7095215261428547,-0.35805790154946615,2
0.7214498904873194,0.04208021569892173,1
0.812288632445135,-0.31695864960807574,2
0.8110204121774853,-0.2419458532667366,1
0.719297574973421,-0.4993685304346348,3
0.6748696063104797,-0.213496979171694,1
0.7445018659573955,0.031048437451982824,2
0.2973954085152442,-0.9910804842988477,1
0.2882096103429759,-0.39480215562981946,2
0.1350145581346206,-0.1394101579434374,2
0.8610170276242676,0.12452587005903167,1
0.7410097697699535,0.46531079857744884,2
0.735423323808366,-0.8916949468436449,0
0.7766660784948307,-0.3926654181693021,1
0.7673795999472707,-1.4367477633034866,3
0.78486811058374,-0.41819027970789263,1
0.7609405476520872,-0.38383575238737466,1
0.30150327249270414,0.10282643652475207,1
0.6749511861326335,-0.6586229041676714,1
0.34013212718591024,-0.272134051774374,1
0.7350645158506968,-0.10156599685445966,0
0.1589049827859415,-0.017191563272825804,3
0.41338865933599545,-0.7759199475957945,1
0.7286046074956093,-0.31572202287738815,1
0.8315807650431919,-0.29831521051608284,1
0.19113298731363423,0.12126078132808767,3
0.761270439474849,-0.40554412288927627,0
0.6331740609042841,0.08383739697724084,1
0.1451879219889497,-1.0143884825129015,3
0.6614549656270433,-0.1782463691924673,0
