x1,x2,x3
0.7791040841000059,-0.4544966366066047,-5.487191593841957
0.18230448341309943,0.587268520410811,4.594632153227489
0.31208882508298774,-0.7312422027751422,-4.130614591487104
0.8855734816218241,-0.9257370485249075,-5.9916379790312675
0.6878653621627342,-0.7705344609491782,-3.263653158773115
0.30573829248095097,-0.2914882267982718,-4.508492027528795
0.7435323780978103,-0.6965938679236373,0.010215840753511446
0.23567426734862593,-0.23434854495143537,-3.039748089552313
0.43135518423465935,-0.04141370875030674,1.6488571521132243
0.24382733012684094,-0.2204902281098832,0.389728376211534
0.7241656274269342,-1.5728542285747356,0.8955793934975143
0.6545422570291592,-0.18524450432302428,-0.5227183982114613
0.25815972342753174,-0.3628673590074583,-5.885928578188546
0.3989070144009782,-1.1806910528235832,2.4137814126028205
0.22857157018289886,-0.38404123675054247,-2.6294135485744397
0.2586215140355161,0.4932735296919614,6.5082423301650065
0.22717114224220408,-0.1969598038819241,2.0983502935428806
0.7387758252991934,-0.25151663108014405,-2.7446615857232985
0.7220397913630657,-0.2723899622902706,-3.5348844128720645
0.738458366984825,-0.17809272384721836,-3.0397864771652237
0.206473310933088,0.26978972284332825,2.721531247143623
0.7243659053496078,0.06285083596700147,1.9064969043962479
0.7982044753466062,-0.5455525277254957,-8.791896270297508
0.7210247320233527,-0.4742430936202521,-3.6059153251519436
0.6159701120051368,-0.3160485172853646,-5.994233045114607
0.057300471246417684,-0.42057337791291455,-3.9338819038039845
0.4118843466526795,-0.6567597493693607,-5.302245176025667
0.6929052040418736,-0.6383343451950454,-1.3449240456187073
0.25482975294005,-0.04880135222777813,-2.2229331123695637
0.2551082144419366,-0.06901894717382795,-0.8593179318273949
0.30984488088378076,-0.1583309998083957,1.2691930411370285
0.7536712575845993,-0.4361775328753786,-1.1795967696900784
0.3874623520453926,-0.20672920535068906,-3.7057041180792836
0.250799863492877,-0.22104076462399344,-1.7825625206720472
0.6857353844348025,-0.7488868810852913,-4.944103058564961
0.2812701348132706,-0.047570506156448075,1.0393274902985103
0.3165889309721632,0.05259700721727889,0.0944416541540199
0.6565221202161537,0.23246520583986285,3.460866219220715
0.18276325221842765,0.0916939454937655,-2.086511503411941
0.17584676228538865,-0.23058992998893374,-2.3321505342171918
0.2590465944104792,-1.0015333995855547,-0.5770204981992463
0.22707507172273358,0.18404693635546918,0.34822316042354645
0.7172981587739936,-0.29767928934091537,-8.525998484203486
0.23827555499029085,-0.058167354455864115,-5.621863669736807
0.8272318927625184,-0.35859414733384537,-5.3900445430340564
0.14845045543212687,-0.5224272252621573,-2.882203017732091
0.7355303041755841,-0.29327004837186077,-1.106602765824533
0.7076375916458484,0.10501339814183627,3.60180195966953
0.32292074431466294,0.20444607214524932,-2.131074596746942
0.326222268015785,0.07037269023362028,1.8701100388293228
0.25671398499144266,0.04378400577392403,3.2748876236378353
0.2140911408558855,-0.021565385308350515,-4.336268026116196
0.7962928833505446,-0.45253592726948655,-3.421590964808081
0.22500979535101429,-0.37537800240749564,-2.606165251122115
0.3644745213273714,-0.09126270556880076,-2.463369290178428
0.7252721554523224,-0.05742844317473432,-2.3476195299546223
0.11674425356598112,-0.42858897352929287,-8.292289043382093
0.7133103122170018,-0.059999087792927196,-3.1970231776749434
0.7502191918636176,-0.7018175895628562,-5.140581920652815
0.7634838072482214,0.8606188564428432,1.5145643800584654
0.7620491281835101,-0.21275396045281916,-1.972520512413768
0.21516222320737016,-0.06405603281895285,-1.382747735930473
0.3068504991675766,0.085782044280441,2.666307002550876
0.22827902061994926,-0.04825416619645452,-2.916572578824827
0.1805755736283846,0.2458773999163284,4.524081024508195
0.7105195948627845,-0.728621698689583,-0.8119402303128407
0.8151206079977694,-0.3633482183293215,-1.7099456837321616
0.7601689139449862,0.5225965022985518,5.270839294999797
0.674325691480372,-0.3082755286511285,-2.7728206903357537
0.1126712549978619,-0.325971214388593,-6.159060747008207
0.24301727253661218,-0.04500497663276702,1.3924243345045755
0.7848225766079479,0.5264201920417717,1.299930345155019
0.7095215261428547,-0.35805790154946615,-1.7949832567599586
0.7214498904873194,0.04208021569892173,0.4233965199427101
0.812288632445135,-0.31695864960807574,-1.7472052631713189
0.8110204121774853,-0.2419458532667366,-1.4739701720657667
0.719297574973421,-0.4993685304346348,-1.4707283517822078
0.6748696063104797,-0.213496979171694,-2.2180153674641514
0.7445018659573955,0.031048437451982824,2.2203089659152693
0.2973954085152442,-0.9910804842988477,-2.3659309068317387
0.2882096103429759,-0.39480215562981946,-2.387062995024067
0.1350145581346206,-0.1394101579434374,0.13863138589521312
0.8610170276242676,0.12452587005903167,1.1658630774069858
0.7410097697699535,0.46531079857744884,5.259025940678484
0.735423323808366,-0.8916949468436449,-5.9268397061840306
0.7766660784948307,-0.3926654181693021,-3.96909226482429
0.7673795999472707,-1.4367477633034866,4.074052148882263
0.78486811058374,-0.41819027970789263,-5.328151313943748
0.7609405476520872,-0.38383575238737466,-5.597919193879379
0.30150327249270414,0.10282643652475207,1.4671557669271948
0.6749511861326335,-0.6586229041676714,-4.991076008101614
0.34013212718591024,-0.272134051774374,-2.0838069091858755
0.7350645158506968,-0.10156599685445966,-5.1339857635878845
0.1589049827859415,-0.017191563272825804,3.4143553089430716
0.41338865933599545,-0.7759199475957945,-4.296600416701019
0.7286046074956093,-0.31572202287738815,-2.828500283647472
0.8315807650431919,-0.29831521051608284,-2.037322404701889
0.19113298731363423,0.12126078132808767,7.3277921302083
0.761270439474849,-0.40554412288927627,-7.276324025249452
0.6331740609042841,0.08383739697724084,1.1289982355784536
0.1451879219889497,-1.0143884825129015,0.7198443390763332
0.6614549656270433,-0.1782463691924673,-8.631720702271743
0.8188122177335709,0.46334742065937784,4.945608165610049
0.22490283457737703,-0.3749526119953194,-4.897801679497456
0.7446491419836523,-0.3478339175703316,-2.488403868970373
0.3809122589612287,0.5332589367946918,6.585162858926085
0.3522582295042567,0.13837267850016224,2.47593352151068
0.7425782838275522,-0.4336191693384709,-10.500759642012461
0.7017670183713532,-0.291962170940584,-1.8881048758675498
0.07743034388627212,0.1891946608768996,3.1041709333291516
0.37079978936692815,-0.333083289334017,-2.053396505604949
0.17025839907794238,-0.2090917665766035,-3.532871847593321
0.26708103277051465,-0.22794744534075537,-1.9581564952394401
0.7856623623727648,0.07064778827054541,0.7381845230054667
0.8617426156934227,-0.6544839369109366,-1.928571706308697
0.6610825599428152,-0.4188052045620094,-3.356794956844952
0.7404244815232008,0.04150674575038908,-0.6863856154433968
0.757843822057286,-0.1485325510765929,6.292743658747884
0.2154811006019421,-0.25503585287471964,-3.5393759669233638
0.759222035530377,-0.4580360041955262,-2.230960955338517
0.6511631576530367,-0.24863304170025685,-1.4025012292281125
0.22311699390564638,-0.3503813067560847,-2.8552240342757664
0.730709573411017,-0.46411500430944785,0.8871983157910035
0.7263297554244005,0.8959339100415689,2.612602413078912
0.8164038763861923,-0.2229379701420941,-5.468137742968773
0.20275523417569227,-0.7071385555628844,-4.010039167376342
0.7261256766614119,0.16683285652697394,1.002654261925742
0.79288922524504,-0.7817717621156088,-1.0474310963526008
0.6645278051240344,-0.3075234855637496,-3.5446075162553656
0.7696832478441883,-0.6186520582648681,-3.955303111871534
0.6533717085461068,0.2345720819035532,3.0235429343519193
0.7307931543832074,-0.6540206614076393,-0.574018884973596
0.033525626022380406,0.07176974265719904,3.9438840892649614
